album_id,genre
2lIZef4lzdvZkiiCzvPKj7,dance-pop
36P07bti6xD99o7S1acmin,
4rGd4QTextzBZmB9G8yHyk,
2GWbJqFPEi1FGC9DnBRbk1,
5H7ixXZfsNMGbIE5OBSpcb,folk pop
2vHRMDYWkdjZLRsLD4l76m,trap
2L5fQG5lbyMkG6iyNNj3uR,
4yUqNSK6jMi7Y6eWl03U5r,
4NNAc6EF4agYuWUqZ5OZr0,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
1d8W5sDOh6xY7y6UYp2rcg,folk pop
6PbnGueEO6LGodPfvNldYf,
0nrRN7ZFcylrI9zetCNsid,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
1d8W5sDOh6xY7y6UYp2rcg,folk pop
3WdsoMKRqtw5Sgg67YrpnY,hip hop
2aLkwisMUbtHsoJ0WMg0uc,
4B4Elma4nNDUyl6D5PvQkj,pop
57wh3BpvUF2tmvwoGSjUe3,
0U28P0QVB1QRxpqp5IHOlH,contemporary r&b
1U0Z7QjSzlg3gMeUOuUldz,
0v9QGZDE2msGl8zAlXKP93,trap
7l80BDHxpZwj8FXImqH8fw,
2pQBZM3cwyDQROzSBuMGvw,
2m1enA3YrMLVvR3q0MqLpL,country
0GHlPN101r1WcuQCwINbI2,
2aWJw4wM4FuXfZPoOGcg3i,
3b80v2noU4EEZmCefjinoO,
3sRyLQf04m9vm40JNRFiCl,
2m1enA3YrMLVvR3q0MqLpL,country
6d5NfL24MEmiUORhMwTO0w,
7Afwgk6IdC7UGJhyDkbrff,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
1d8W5sDOh6xY7y6UYp2rcg,folk pop
36P07bti6xD99o7S1acmin,
3YOMkR4iUo3bmEIApbWmsa,
6P8euK0BjgTqallJTGoJTX,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
3gHZ4w03gbuZtGTEwztrtw,country pop
5kuRwJLsld1jXzxxVERPMC,hip hop
6d5NfL24MEmiUORhMwTO0w,
2gofZasmvwfD1dkgQPORTW,
6UwxCr559vsWAmVC6WkrI3,
5MqrNKRQ1OjwtSiXjrzkjy,
2m1enA3YrMLVvR3q0MqLpL,country
0AGTYuKIZpklJih6pEmoWp,
1U0Z7QjSzlg3gMeUOuUldz,
2m1enA3YrMLVvR3q0MqLpL,country
7Afwgk6IdC7UGJhyDkbrff,trap
1U0Z7QjSzlg3gMeUOuUldz,
6kAsgfuulBOuyYLytWX7e2,
5kvw1bAOvzJdNi4hdgfaNf,
0nrRN7ZFcylrI9zetCNsid,
1d8W5sDOh6xY7y6UYp2rcg,folk pop
71PfP4E9roOXAudea1aPGw,pop
5kvw1bAOvzJdNi4hdgfaNf,
1U0Z7QjSzlg3gMeUOuUldz,
6u3h6zlq9gplaFbWkABa0d,
7I7rbWQoLZ7PrTMsRfocpL,
1Hcfqz0pRk7ph2svhIcnKC,
4yvsyIKcqYFmUbD5gzb20W,
4csPGLYTb7kt85U377UCuC,
5TT8KluomuelzsNF7T1U37,
3jxt1S4JtW4uFalBwlfehS,
7v4sqd0NZ9Fm8HnwCcCGIs,
2weOG4ZiOjfxiuFMsHm9JQ,
0XwVkzDyxfDSiWzBtVKn0K,
