album_id,genre
1Ne8C5bVruTcocMzKUPDbq,trap
75aoMsurZ5cJC0xZ1CsYBJ,
3nXgYu1LTKBflY7ES8WEdo,r&b and soul
601IEigQO3enlyrbn4SpNM,alternative metal
39k5K82qRoDYB1SLqLwLYy,pop rap
79S52DbQr4rfVJ3LUkC2P7,
3zu0hJJew2qXZNlselIQk8,banda
75XYL9gBsRC8wWbmbtzQHh,
5Pj0xqgA9D5lJ8ZQuAe3ft,pop
05jbNkYoEQdjVDHEHtg1gY,
0EhZEM4RRz0yioTgucDhJq,k-pop
1beK8FLMznalelPYVW3ZeS,pop
2Z3lIfc06B7YV1ZN9oZCdS,
6UEGp3MQnsKoK9rwKcKBUo,pop
7DTTXmNJFIXdf5QyA0Y9JX,pop rock
6uHcRBlMpgXSXv0I0rpxBx,alternative pop
1hjqg3TuQ2YqooaPhxHwdv,k-pop
0XSC4BVMGrT5ewWnpIcwak,
53IEOx1fqwy7HEVpfElZv3,
0ZdvmKuGdMusb7B0qqVEio,pop
6M2PMiBa5zM37GQChwBHA6,
3pREnOwWzy0GqsOoum2LsZ,
66k6EGkPtYoN44anGIsEPW,
6Msc3BwzKZ5f5FXmKuUSu6,k-pop
2HxzXLKO0AvkScWYHSspQc,
2aj8dhy2wfAtzBwh0bYuQc,hard rock
4M8ThNHbNjda2cPwL8XZHS,
1FVw30SoC91lq1UZ6N9rwN,k-pop
1J7XItLnNLegigdh4AjGKN,
5sufLQAlJG3TnaZ1EgfqzB,
3USnuRvSzhPtYAYoz0xgvN,
7vHCtWdSyt3M4u2QY7prmt,post-grunge
4oEzeXL8AFv8FcX7vGhw1U,alternative rock
6z4pHWfbnVhZSu8uwKTTic,contemporary r&b
4Hts747rEqyEeeBpK63iz3,
0s4zD8vllWCAJkZ3elBFuf,
22B2vyeQD9MWvsuLDU3yCt,pop
6pngQ1BGnsddTXtAJQUkF7,
0Tu7Vpu49X7oduL2AVbKZq,pop
5uHec78hB0kCFthoQL8ZnO,
0qqZ6HD72So93exL9rH7zi,
7hYLel5p7npCbhAbkaGqvW,
2Y5gD74jkosItJIdpWrhHl,
4jLwuz6VaUKuIiS799cU2z,pop
5P0hRYIH6ZpS92LjqyRXuh,
3Ca8JBhNiiE2bsPDwsxOdV,
575dPLrl892d2TGGeZHDj8,country
3PUA3xAHTsDAp11oAb33Mv,country
3JR7M4KGnmG9GdJYJfzIEN,country
5LUbA5E8vsyAbFgmS2CZin,country
4xbpCWaXMdAaDvEKAi02PX,
1FGGv0vvSTerGQ91Mkvf9p,
6GzjzeW0x2sSVA6jMCK03p,
10WCcQKzXZot04kzENu62Z,r&b and soul
02yEzrnHv7VxZRbPxvldOM,
0Tu7Vpu49X7oduL2AVbKZq,pop
6y9r1oC9yM77p61DLbqInC,pop
2kcWf4LiavA3V6quKqSXAB,
5ZCLXEpYcnGzasXWzgu966,
56QjItp9BaAC2e7GkYZLwd,contemporary r&b
2npyrWGwp8piWUHCoaulZB,
4L587s3QXoaroQTIdDWBiW,neo soul
0N3WiYZJtpKqmIQzIeEI7E,contemporary r&b
4GrRadxE97lHsEePyiZLeR,contemporary r&b
4zqd0pJeSANOHYaNRlR4hV,alternative r&b
6lCHEpHcYgC24XO87InJjZ,alternative r&b
4L587s3QXoaroQTIdDWBiW,neo soul
7IijyOaqTfU4OaloZXOu56,east coast hip hop
7BJcsvCWshJg7LRVPVIQEn,
4At9pydGS3x0c7xnBvAByc,
1OteY9OFTmoZ0vmZT89wPd,
1SX8oq1sameXhpTKtZ3gOt,
6CczqhUdYOH4qLSDnN3zkg,
5k8n50UunkWp9qPGHu0pId,
281y6GLUpFfmSyBO7JMLfU,
4AIeqAMDyIT884A9uA2A0i,
4a4vGdTg7UTfNluS7QdFsF,
2Yoh27G61AmIKH2ubk2RSb,punk blues
7MNrrItJpom6uMJWdT0XD8,alternative rock
4AIeqAMDyIT884A9uA2A0i,
6Q0K9eBz22bgCUQMNOh1Xp,alternative rock
4Tdem6pnui14BlWLCB4VrI,
00aKd415VlHgSv5uzQotNW,indie rock
6Rhl0PXrNpvezhUrwXZnBa,rap metal
7K7eWZNR5t9UBlrN2ltzLI,pop rock
4j6OkbZmVIqJYDLJbiWHbX,
2bSJsOM3hBoBBF4MaxJKyQ,
5IDhjEAh7I0P8IXf5YIiiv,
5SxZmGwc4eJuPp6PcO4JgJ,folk
79MPzNLyjgol1RfGZDZLH2,
1W04wu2W4OIcuiNc5AMB3y,
4dJvBAUQOaaCpRqsECRooa,
09XurHGqbBgvj7SH96UbPV,
287QQ922OsJYh8aFNGdJG5,
1iuhWWfLoy82yR2AgJyQry,
2n3HUMLmNl0Cm2atVwWSK6,
287QQ922OsJYh8aFNGdJG5,
0H4eppHTIk2NwDYfcZsaon,
7yO1vbedliKtwQ65jAjBQr,
2qVLqQe0BHizGLKfeB9jHk,pop
2b3Kiolsu42XiVvhRmTEsM,
2pHm3ZP2R3phzCYi7ilGN2,
2pHm3ZP2R3phzCYi7ilGN2,
3boWgDZHAI5tHYwdLuMuwq,
4WithBxkUVDf6Xe0KbTOkL,
7msKLkViyWdF6X3QdlC6wK,electronic dance music
3Tsut3cVOWP7AKAR4Dtmhb,
6UGnOHEJZT6AkVXrtgcP0u,
79TS6ylaLCH8VRFSLhvLvj,art pop
6Wf3fqCoGcOYah2lTcwyAA,
0YgXQqa2ltrswiCkyyZy49,
3MzeTpOA8fYyon4Zs5Cral,
03z08WQj2dgVnLNkobhcYi,hip hop
53yiSGNdLyOa8mdFCoDTs3,
53yiSGNdLyOa8mdFCoDTs3,
1ezs1QD5SYQ6LtxpC9y5I2,rap metal
1ezs1QD5SYQ6LtxpC9y5I2,rap metal
0LlzHi8Erl8zpTumqt88Qe,
2oJHtuXrCJ0KMH5GrC6Qdw,indie folk
3wSWMuHQOJ2gU22t5sCouR,
38DuzlEMGxWPcE3PXEHKhD,
2Y8WS7iDIZkvzB5GUeLvku,
2Y8WS7iDIZkvzB5GUeLvku,
4j9UADX3wZtXWolDNT3y3x,hip hop
4j9UADX3wZtXWolDNT3y3x,hip hop
0YC5MWwUmsTpJrRumtBdZA,
0YC5MWwUmsTpJrRumtBdZA,
0YC5MWwUmsTpJrRumtBdZA,
0Jy18n9qpKS4RyDYmaPpdL,
0Jy18n9qpKS4RyDYmaPpdL,
6qJbhhpKethj5zWp4lpA8H,indie rock
6qJbhhpKethj5zWp4lpA8H,indie rock
6SSCwBGcLZ1PKRq7xkact9,
1Fjelo0jZ4i1iQZBsK0pOA,
1Fjelo0jZ4i1iQZBsK0pOA,
3akQbvTaRFTiQYZILxVm3E,
5CgiC1Q1hhTpyXWH7w0yDt,
4OL7O0xoj0xjyRrTA3clwd,
2kX3enxQiHLTtuNwIXZMXU,
5y9Fis539BaAsi7MmHKHm2,
0eihBhagAmahQQALFmScz3,
74vN8W3NHvyM69AnrL5Arp,
7njwofUGv4MhSLm1VblQss,
6q0bqFxDT60yWfMrodtaNs,
1xeGbgjpB3uXZ7oZGpc1zm,
0nayxjaX54Frd7GsZq6Pbs,afrobeat
24PQTJnB3I08bK8fTWIx7P,contemporary r&b
3Uq1jNGnD412ZvCb6j2DKV,pop
2rICHwivbZlmMnzEDmGNXX,contemporary r&b
6cVfHBcp3AdpYY0bBglkLN,pop
4XiUZULpVS6gTgKKU7KTX5,
0IrjdFRneYtHj0CwmAphDT,
37eim3wccWBGNvR33Zw9XE,drill
5aDEezKnOqyQo0qvTFhpkM,
7BJjZgzGzpll0t8CEzjILs,pop
5qmZefgh78fN3jsyPPlvuw,hip hop
3wzCMpgyKepGYUEUn8w3dn,
1GEAE5S8LPDE0n9yrcJiSJ,
6aBVGuOUEuX18rHxyDWbti,
69AaAkdktFGnk9POmHENkT,
5If2zLk3mlHXuhIS7rQF90,
2lFkZFJ1ibZfwqembA7Nof,hip hop
23h5e1s4DWuHca1220KdKr,hip hop
6BUPtXbb2tspYnkVdg5Ef7,
5DQOvr3OGVd2Zq7C5H1089,pop
4LVa9bljQRvLYpWr8qyaXs,contemporary r&b
6Oynwy3OABCiAqN9w9UqBN,country
06q6BDUpP6OS8Xnx3YC2M0,
2S3Q7phoa4bZEijkTRYaLu,country
6NcI39WPu4kY6Tul11nhSv,
3Zzv75PyROH6AMeXN1Yr1h,pop
4jYAUrETPbZiMXAEVH916p,country
7nxiGRkyVjNJd4U6n3gFMy,
5Pyk5Z5DdMhYiIxuaXXWGI,trap
6PdUbuaqXLdQKPGFLhLpRC,banda
1O9xrX782LqLx4Z60528Ih,pop
3AafSrFIbJPH6BJHiJm1Cd,pop
5pSk3c3wVwnb2arb6ohCPU,pop
6USJaTtVIy0YH5hhzOWVHe,electro
4Ih4ml34xMRc32OwssN9yw,country
2woiwhAylaCMs9TaOLCRka,trap
6nIkyQ0HO6MDucznnn8DXi,
1UbeEAPS49eulB659XSU9g,
1gi2iwr1l8IUyHYHxi01pg,
4DgReZGn6vwY9haysvjmpU,pop rap
06q6BDUpP6OS8Xnx3YC2M0,country
0s2sLResjP92wRavoj9k0O,
3GqCt85yKxtKxnIivSN15e,banda
2Wpz5Xzsbr7hJg5Wb13p4m,country
5O0zUvdnJr0RbWzLFneN2i,contemporary r&b
0P7argSEQG9otkeG3welvZ,
4AjLu66oYQUSOQJ0O01vtz,
2QriWWJQt8g8XXoC1ATDPa,country
5lwUnuV4PJekfTcYIbkq6a,country
6cZrPuYSng6lrwMlhfS3UN,
1vw6eLxCJRAfD6RMJTiuKZ,banda
1S4RLMaMM74SVgNYaBP5d2,country
3og8X1LYiVq3nPdMxpM9Wb,
2szyIt0ulaHnKxxyrlUCDB,
3puAvurwvtvi1rodndIPW8,
2vvDGDwz6f4t19Sx7O5qSL,
7srxyc0Y3fUAYSHdut6fFN,country
1Y7AsjpYThuzMClDdu4FrV,
2bW0kJNw4nQbNcgwbwrbbx,hip hop
2D71WnlFlRNfRm28f1zCVr,
7CLo0dKR7Zk97M2TLO8mb8,trap
7dUYGpyKTaOCx6LlFaCCeL,electro
