"album_id","album_name","artist_name"
"4dWomElLAojNsSpBvHvFkp","Candy Coated Goodees","The Goodees"
"1zv9Oq5IrsdEuOzor9DxZj","Dyke's Greatest Hits - The Complete Singles","Dyke & The Blazers"
"0yBRZK5b6TmZGJ7sCm23jQ","The Essential Delfonics","The Delfonics"
"3kBcXeEHgrdFc99iDeWStA","The Ultimate Collection: Diana Ross & The Supremes","Diana Ross & The Supremes"
"78VQqSPILTA4pOaLyzhZdz","Bobbie Gentry And Glen Campbell","Bobbie Gentry"
"7tZt4EApjs2MSzt0OJ1vaT","Diana Ross & The Supremes Join The Temptations","Diana Ross & The Supremes"
"2nydwfDSmSmJaFTNsWK1kG","The Holy Land","Johnny Cash"
"7gAbsBfYVEsdkWigsIcMmq","Rhinoceros","Rhinoceros"
"3OkAjVcBTtdzbSgiGxYJvp","An Evening At The Cookery","Dick Hyman"
"61xMubUBP12cF33Wgg70bR","Put A Little Love In Your Heart (Deluxe Edition)","Jackie DeShannon"
"4aEQRC7vTX1j4IrTqkYgea","Slim Slo Slider","Johnny Rivers"
"0HC74H0Fe086LrnfudH0c0","Soulshake","Peggy Scott"
"0QalicmGWZvuRQ3qznxKIc","Motown Legends: Jackson 5 - Never Can Say Goodbye","The Jackson 5"
"6KBNPaBdwwrSQPyz1RxRSF","The Sound Of Sexy Soul","The Delfonics"
"3CVie3TkZ0VHgT6mlwy7cp","Sex Machine (Live)","James Brown"
"5rFRfDq52l2l5RtS5kxA9A","I Got Dem Ol' Kozmic Blues Again Mama!","Janis Joplin"
"4b0MbHUOa79h4R77lNIZEF","Stax ’68: A Memphis Story","William Bell"
"36xdJvjeVKmLX7rYrPBfqL","Continued","Tony Joe White"
"5oCF0aZzYSqeFSxmCrXJI5","The Singles Vol. 6: 1969-1970","James Brown"
"4ZMzLVBseMgpYGiaCyIn4V","Together","Diana Ross & The Supremes"
"3kUPgGDJwGFXmXhwQkfOKm","Let The Sunshine In","Diana Ross & The Supremes"
"3WmggKO4chLNbPJvtPMoXi","Greatest Hits","O.C. Smith"
"6FjkS37Ej8thoMxKYNZPlQ","Dickie Goodman Greatest Hits","Dickie Goodman"
"1UGzZur9Ikf1ZQ4lxWUYj5","Home Cookin'","Jr. Walker & The All Stars"
"3ohIzy3MnHlSaXQS7mYS50","Young And In Love","B.J. Thomas"
"7r20K314cjpVSBSWpAhM4N","Testifyin'","Clarence Carter"
"2OdL2aP3MSdZnUAzShPRol","Proud Mary (With Bonus Tracks)","Solomon Burke"
"5lPTpJorZZwS5pI9C0socS","The Very Best of, Volume Two","Joe Tex"
"1kyJQVfmsMffdhpgDRujit","Greatest Hits","The Vogues"
"76QP5ZGoflnI7ovepsRFI5","The Second Brooklyn Bridge","Brooklyn Bridge"
"6s4th8sAbjWpsk60RzESdm","Best Of/20th Century","Hugh Masekela"
"1dybjmMTHuzEmcpvWp5nL6","Odds & Ends: Scepter Records Rarities","Dionne Warwick"
"3fV9R6pLKoS9OtANSbCbGt","Hickory Holler Revisted","O.C. Smith"
"5QpJy4bi8LYc0I1kmw4WYB","Half & Half","Frankie Valli & The Four Seasons"
"2G3a9zYHtD4We5ncNqBbXI","The Johnnie Taylor Philosophy Continues","Johnnie Taylor"
"7qf9ljSnYDWTlzXyjYFNzt","Lovin' Things","The Grass Roots"
"0R0Q0aVrHGyXNkmm5FcSSF","The Best Of Peaches & Herb: Love Is Strange","Peaches & Herb"
"6rbnNZmHoZB3ZJReflAVey","The Book Of Taliesyn","Deep Purple"
"5c2CBLkvafstLlKDfO2Q5a","Svezia, Inferno E Paradiso","Piero Umiliani"
"0L6R3gYa9ZFlDoBMClUpci","The Clique","The Clique"
"4a6DSaQfo9SORd8euXUY9l","Rainbow Ride","Andy Kim"
"5jwMIaSxAtjgxNyRjKDWsz","Memories","The Vogues"
"5Ups4qqJu7BegTd8JoOU4M","Color Him Father","The Winstons"
"7F9TIqgdpT1s3qg1orBVjE","Simple Songs Of Freedom: The Tim Hardin Collection","Tim Hardin"
"0rkNp9nLkAPIoLArGQnjZ8","Let It Be (2021 Mix)","The Beatles"
"2qLc5mFHx8qH0DkO1FEG3u","Kool And The Gang","Kool & The Gang"
"79WXKtxaUY6lv0i7o6RM9h","The Archies At Their Best","The Archies"
"2hQwyoPiM1G9iLWkXqC2Hu","Santana (Legacy Edition)","Santana"
"6xk617E73Nm2won8tjOGJ5","Bubblegum, Lemonade &...Something For Mama","Cass Elliot"
"6ej3r8L1KL0dDdNXQ1GePD","I Want To Be With You","Dee Dee Warwick"
"7jvyHnOBFvdGtskk6QmlEi","Live And Well","B.B. King"
"7Ig9LlOHyHNDzV4XdEW3Qm","Warm","Herb Alpert & The Tijuana Brass"
"2tVc8PhqDSRkpgiGOw7Ukb","Goodbye","Cream"
"2ncW7P7vWGOpjRD3W0mtGg","Bobby Taylor & The Vancouvers","Bobby Taylor & The Vancouvers"
"7GeO42tbS765gDNMZsoZwR","That's The Way God Planned It","Billy Preston"
"291vF5z9RZRFKsUfqYDvRp","Nazz (Bonus Track Version)","Nazz"
"5UZvF4xIz7lbGwxIW7AcV7","A Tramp Shining","Richard Harris"
"0rsrwfL1ixxuMgC3Y65uVl","Plays The Hits (Great Songs/Great Perfomances)","Sergio Mendes & Brasil '66"
"0zAraeyLdOnI2292amdoO5","Outta Season","Ike & Tina Turner"
"74sIm8QdXqFwYeDS7OfYVw","With A Little Help From My Friends","Joe Cocker"
"5omG6fC9mqCcOViGYipSEh","More Sweet Soul","Arthur Conley"
"3MoIn4co8ZN5vhLNekUqnc","Joe Cocker!","Joe Cocker"
"4a9SeSo9IbNDTxSjzUD2Ay","Christmas Album","Herb Alpert & The Tijuana Brass"
"5Zs8zwez1HT4WbUZrc4AfP","The O'Jays In Philly","The O'Jays"
"5fcKU8ooDMqf5rTt54PCZl","Express Yourself: The Best Of Charles Wright And The Watts 103rd Street Rhythm Band","Charles Wright & The Watts 103rd Street Rhythm Band"
"2RfNu71iiFjODMANSsMAR3","Song","Dennis Yost"
"71jDvNFmjzTwQkca6qgQMi","All American Soul Treasures","Gloria Taylor"
"4DjSI3qiOKsUlZo4NsgYFq","Chicago Transit Authority","Chicago"
"6aplbe77za8bZWrQ11YTw8","The Liberty Singles Collection","Gary Lewis & The Playboys"
"5ccGYKCcyRm9xB1k0Gfohx","I Want You Now Honey Doll","Jerry Smith"
"2uTTr2MEM4xINKN9Bls8KX","Funkadelic","Funkadelic"
"1p6ntfaRvwIMv74iWkcuD2","Cannons In The Rain","John Stewart"
"5SQFLcwboaZU5URaNZqFgg","Colors Of The Day, The Best Of Judy Collins","Judy Collins"
"16hyMX0k3uGbVSsbyaqn89","Sands Of Time","Jay & The Americans"
"5mQmiVoSuJ5D80kHwMz6ov","The Golden Hits Of","Dorsey Burnette"
"5HlqOQ7VR6KH5zsNl74sf4","Holland-Dozier-Holland 'Detroit': 1969 - 1977","Honey Cone"
"43obe0SQxjP4aFRyyj3QRg","Harper Valley P.T.A. (The Plantation Recordings 1968-70)","Jeannie C. Riley"
"5E7vePSkmR4iaFhtDjSaZt","II X II","The Cowsills"
"17RGtwjrKiOPFR02ccaaGG","Grits Ain't Groceries","Little Milton"
"3VM8nleK8Z4i27BhAQL7aO","The Ways To Love A Man","Tammy Wynette"
"323GIk4Y4kaO9XcEPNlBq6","Dion","Dion"
"2igwXQzQjvRkRnQiHj3GWs","Mother Nature's Son","Ramsey Lewis"
"6szsRP19jQGRbVj4CRBlAk","Witchi Tai To","Everything Is Everything"
"3LRRFJdfiB1Akj1djPLv5J","Goodbye Columbus","The Association"
"3RqbeZa8aCt29BptcMOWtX","She's Got Everything","Maxine Brown"
"3VM8nleK8Z4i27BhAQL7aO","The Ways To Love A Man","Tammy Wynette"
"4xMYxpS7kWvGIc7Px6KSHn","Irresistible","Tammi Terrell"
"3nWCT7spm397ypUKWtsGCR","The Brothers: Isley","The Isley Brothers"
"5RbuMvlyR93a0t8yCNstn4","Songs From Big Sur","Bobby Darin"
"7bvUTOgyOnSe6akv9SJEAi","Love Can Make You Happy","Mercy"
"36cc8x5p6JbWAqFfgGjTUN","Six Hours Past Sunset","Henry Mancini"
"02L6cjnr1MiTEG8jTe9WL2","On Top","Willie Mitchell"
"5bjFdgs0yMDjprE2XCZ2lS","My Love Is Getting Stronger: Northern Soul Classics","The T.S.U. Toronadoes"
"7rx2yIn1uq93tklzygYM7p","Shout!","Chambers Brothers"
"7jobAHkDiElK1g3W7KnlhM","The Complete Mercury Masters","Doug Sahm"
"13VTcPn3XUt1uZNc4yL1gD","Pink Boots & Lipstick 6 (Rare Glam & Bubblegum from the 70s)","The Rock And Roll Dubble Bubble Trading Card Co.Of Philadelphia 19141"
"5NZSlAHmuK1l2W0yinDDHN","Listen To Me","Al Wilson"
"2Wod7YXHNfXubV7EdP4Lto","Lost Country Hits of the 60s","Billie Jo Spears"
"0h8haQWq3wtq5K1RpxoHC2","I Take a Lot of Pride in What I Am","Dean Martin"
"0kT4F2mSpvTk3stwiaEStp","Kick Out The Jams (Live)","MC5"
"5KN5TQB6INaUDPyXJ9rPqP","God Bless Tiny Tim: The Complete Reprise Studio Masters... And More","Tiny Tim"
"1z5SrNEBvLmCnJxe54Thk9","The Best of the Ohio Express","Ohio Express"
"2Z2lhb6CDIxPrJuUauT2MV","Anything You Choose B/W Without Rhyme Or Reason","Spanky & Our Gang"
"7tzAZ8soYN8Vg27L47jgEv","Blue Marble","Sagittarius"
"42fjGF3NN3EH71djpGVoFG","On The Threshold Of A Dream","The Moody Blues"
"2fS4RLDEJD9eACaPgRZhOM","Life Goes On","Paul Anka"
"3bA7lazF0WlI9qTuO0R5ks","RCA Country Legends: Charley Pride","Charley Pride"
"1OIGVkIdVSz2t0vIYnuA7S","The Essential Porter Wagoner","Porter Wagoner"
"2QpYWeEUwnus0QgrWCO9Yu","The Percy Sledge Way","Percy Sledge"
"7m33KgLbSJNYDrw1Mti7wm","Casanova","Ruby Andrews"
"6xQe3B8BbifwwjjcN9J5hK","Country-Folk","Waylon Jennings"
"4JVAgQIcovK2yTm0L0xdNq","Miss Simone: The Hits","Nina Simone"
"0lmI0oTEisjspq2ompj3CG","Happy Heart","Nick DeCaro And Orchestra"
"6FjkS37Ej8thoMxKYNZPlQ","Dickie Goodman Greatest Hits","Dickie Goodman"
"5Q1ce5qXmlb69XfIuEQhQF","The Tra La La Song (One Banana, Two Banana) / Don't Go Away - Go Go Girl","The Banana Splits"
"3bcWEzEr5DTtNqCgFLqpZn","Nancy","Nancy Sinatra"
"4JjrnnM1GA23IAVYG3ffbJ","Fox On The Run / Too Many People","Manfred Mann"
"494GVGQTYwB91lZ1Lrombr","The Worm","Jimmy McGriff"
"3bcWEzEr5DTtNqCgFLqpZn","Nancy","Nancy Sinatra"
"46HU03vpYF6jCN5VWdDMc0","Golden Hits, Volume Two","Roger Williams"
"38YMI8jMA7RotlUBZJNtcs","All-Time Greatest Hits, Vol. 1","Buck Owens"
"79QE9Asq5SjKA3VsxXs2jl","Sugar 'N Spice","Martha Reeves & The Vandellas"
"5XwPEweRZRgXoaicBAF0gl","The Gamble Records All-Stars","The Intruders"
"2KOI69X6VG66offffHQvjg","The Pious Bird of Good Omen","Fleetwood Mac"
"2CqXO4zgYnv1KwiFiDAw1u","Giant","Buddy Holly"
"38YMI8jMA7RotlUBZJNtcs","All-Time Greatest Hits, Vol. 1","Buck Owens"
"0BNiimLogOan0zqQZojvvQ","Games People Play (Expanded Edition)","Joe South"
"4ClwAnQMvsJ4VpMoiXzXQe","The Essential Hank Williams Jnr","Hank Williams, Jr."
"5BCR0lgFAWkHYSOVuuoYj2","A Fire in the Sky","Deep Purple"
"5Jydr5pJjlBqaG4E0TNbTq","Zager & Evans","Zager & Evans"
"6TgxGo8P5phqn5Xh8CUSSH","The Dish (Music From The Motion Picture)","Russell Morris"
"0BMj7v9E7i5YzKsZ7HJ9YX","King & Queen","Otis Redding"
"3UxKaxn2OsaNJKdwlUqHZX","The Complete Motown Singles Vol. 9: 1969","The Fantastic Four"
"1HRfZ2jImHQ7C0gROs0vrX","The Chambers' Brothers Greatest Hits","The Chambers Brothers"
"2VsQ1iypjwdtkqmxgP3X24","The Cowboy & The Lady","Lee Hazlewood"
"2u61Wb6xrMWkYrn897aCm3","Playboy","Gene & Debbe"
"0pfwPy3p7GF5dUzauO0Pww","The Funk Collection: Vol. 1","Joe Tex"
"7rThyINSYaUQbS9LgwEVYb","San Francisco, The Cry of Flower Power, Vol. 2","It's A Beautiful Day"
"0c9GnITammJjTjGqF7ZGuf","I'll Share My World With You","George Jones"
"4nXKWyZe6SSNhxsvFGHvZ9","Best of Crow","Crow"
"6eUhBkNaij0X6hoR6Jp9hD","3614 Jackson Highway (Expanded Edition)","Cher"
"7jvyHnOBFvdGtskk6QmlEi","Live And Well","B.B. King"
"3N4W4cON8HKHBTICnJK1oi","Deep Purple","Deep Purple"
"7tzAZ8soYN8Vg27L47jgEv","Blue Marble","Sagittarius"
"6N2LXop4y2gRYYCZrXhG9P","The Best Of Bill Anderson 20th Century Masters The Millennium Collection","Bill Anderson"
"1f4WkBZ7CDEKnrDFXaMZKN","A Portrait Of","Merle Haggard & The Strangers"
"2sIBp3FcO6tNjcgFVIxaFM","(Margie's At) The Lincoln Park Inn","Bobby Bare"
"5h9S2bhTamnvXzJcgkw1jU","Only The Lonely","Sonny James"
"3FeYM0u3AG2cvOmHF4EHQ1","I Love You More Today","Conway Twitty"
"2b1Ocyhj9GMNNbDXalLq11","Where Love Used to Live / My Woman's Good to Me","David Houston"
"136p4DFmZAsImSSN04I5AV","Sings The Country Music Hall Of Fame Hits Vol. 2","Jerry Lee Lewis"
"1wkRC5qOr6uz5lbOZNcFfL","Hello Walls","Faron Young"
"40Wi0Ej08sw9B4URIOabOI","Down Every Road 1962-1994","Merle Haggard"
"2Ej72ux8g8W52PNETM5lX2","She Still Comes Around (To Love What's Left Of Me)","Jerry Lee Lewis"
"6SD0C3avzztMvJITQ3K7mP","Me and My Boys","Porter Wagoner"
"0FFoiMHDdkT2q81gd5ZKqZ","The Best Of George Jones","George Jones"
"47hOpZQfXVIRzTiv0Ef8pO","Let It Bleed (50th Anniversary Edition / Remastered 2019)","The Rolling Stones"
"6VWKy5o2OcdeWa7yolazjU","The Gilded Palace Of Sin","The Flying Burrito Brothers"
"6VWKy5o2OcdeWa7yolazjU","The Gilded Palace Of Sin","The Flying Burrito Brothers"
"00ao0DAIYS0BNEbnbH0UCf","Arthur or the Decline and Fall of the British Empire (Deluxe)","The Kinks"
"2HOf3Nb44Us8U9oEtKLSrX","The Velvet Underground (45th Anniversary)","The Velvet Underground"
"7jvyHnOBFvdGtskk6QmlEi","Live And Well","B.B. King"
"7IpcJbVxLLEfW0KXB7ndE2","Five Leaves Left","Nick Drake"
"7IpcJbVxLLEfW0KXB7ndE2","Five Leaves Left","Nick Drake"
"1GWgeKfhysGa97w5Z9yIbR","John B. Sebastian","John Sebastian"
"0ANMEiMYVYa4fpJoOW1dQo","Simon Sings","Joe Simon"
"55bd10FDwRUNDrPFA7X60M","Love Is All We Have To Give","The Checkmates Ltd."
"76q2Ubo0vZIJxCqS0I1msH","Elephant Mountain","The Youngbloods"
"4bm8E1oTPPnJWQyfY7zSI0","Liquidator: The Best of The Harry J All Stars","Harry J Allstars"
"03iFLgmgkLT7X5gnXVPID5","Clouds","Joni Mitchell"
"03iFLgmgkLT7X5gnXVPID5","Clouds","Joni Mitchell"
"4excJRgW0xoszSrYzUYmw9","Return of Django: The Best of The Upsetters","The Upsetters"
"51Yx0RL8lMUxdkrI9yCGMl","Better Than Ever","Joe Simon"
"3mXapRk3gmW2Uk6TZlDMvM","""Feel Flows"" The Sunflower & Surf’s Up Sessions 1969-1971 (Super Deluxe)","The Beach Boys"
"5JROlFu9EFT44zdfdYm1rn","Mamas And Papas/Soul Train","Classics IV"
"4ChdnRLOKyYnkfrEeFIPgg","The Essential Johnny Nash","Johnny Nash"
"2HHpux9bxZBLCOGMXLRLfG","Melodies For You: Universal Soft Rock Collection Vol.1","Thee Prophets"
"7LFpclH3t4SnxqZpbjvSwE","Baby Now That I've Found You","The Foundations"
"0J3nz9lYQ4LjfKkfyAy0VB","Hallelujah","Canned Heat"
"7Ig9LlOHyHNDzV4XdEW3Qm","Warm","Herb Alpert & The Tijuana Brass"
"2KXYglOUyBgN2a4G3btngT","Anthology","Percy Sledge"
"09dsUwnIIqRL97qbvGTrjH","The Complete Stax / Volt Soul Singles, Vol. 2: 1968-1971","Booker T. & the M.G.'s"
"2CLD8RXxgDRmFQh3SLeTPY","The Very Best Of Bobby Goldsboro","Bobby Goldsboro"
"03HMOcANauhLD0WNrMkmLU","The Dock of the Bay (Mono)","Otis Redding"
"28RoUhCVox1AcNaetytDNe","The Beat Of The Brass","Herb Alpert & The Tijuana Brass"
"0hKE6opt70NgTTvD9HJYhg","Music From ""A Fistful Of Dollars"", ""For A Few Dollars More"", ""The Good, The Bad And The Ugly""","Hugo Montenegro & His Orchestra"
"5zsOpnZyZidaZo5KXL0xzr","Tighten Up","Archie Bell & The Drells"
"1GxgMUvFuQ8GJ0w5eihfha","Greatest Hits Volume 1 and 2","Jeannie C. Riley"
"5GCaDPj9Jx6TEZChzUacWM","Pop Classics Of The 60's","O.C. Smith"
"5X5DaYvnFqc4EatPOYSmnt","Mony Mony","Tommy James & The Shondells"
"3Q83WkHiw4oRcmjuRbHJ8M","Gary Puckett & The Union Gap Featuring ""Young Girl""","Gary Puckett & The Union Gap"
"5prYrujbU18XFdkMkjnJGX","Stoned Soul Picnic","The 5th Dimension"
"21YlyIf7r7nQGypMvogt2D","The Promise Of A Future","Hugh Masekela"
"2j9rvROPPJGn3xaRztD1rX","Dance To The Music","Sly & The Family Stone"
"5zXj6vdiMbqMXTL9oCqruD","The Phil-LA of Soul Singles Collection 1968-1972","Cliff Nobles"
"2Xj7OXGWSM6JbjJjYUusLR","La La Means I Love You","The Delfonics"
"5ut7FfmYiDaKYJWF5ySXA2","Judy in Disguise with Glasses","John Fred and His Playboy Band"
"4kyASnGKT5rgw6VO5ySI0y","Spooky","Classics IV"
"4NPWsDBl993nz9ia6k8qAK","Love Child","Diana Ross & The Supremes"
"3G5uBH4LITdtjt8TEarfp2","Angel Of The Morning","Merrilee Rush & The Turnabouts"
"5tozZpSCdix9rTD3qW7mLL","The Ballad Of Bonnie & Clyde","Georgie Fame"
"2bnmabBUKCqvOgHMMMWCxR","Those Were the Days/Goodbye","Mary Hopkin"
"64q58AfjSrrX9Egp7Zryw8","Steppenwolf","Steppenwolf"
"0D1FEIRWIJ6H8SyHLX055P","Greatest Hits","Sergio Mendes & Brasil '66"
"1z5SrNEBvLmCnJxe54Thk9","The Best of the Ohio Express","Ohio Express"
"7j7IHDXm1vXmDBqQqpzHDz","The Crazy World of Arthur Brown","The Crazy World Of Arthur Brown"
"6xKlkvACM1XV3McWlhfe95","Greatest Hits","The Troggs"
"2u61Wb6xrMWkYrn897aCm3","Playboy","Gene & Debbe"
"5OxSUascU31jcJ0TlP3xXc","The Valley of the Dolls","Dionne Warwick"
"3DPAlVqMz7KEenC77SKHN6","The Mason Williams Phonographic Record","Mason Williams"
"7IWPPkijopGVrwWXRbmQKx","This Is Clarence Carter","Clarence Carter"
"5SJYVwu5guFuPjbX4xCTMa","19 Greatest Songs From The 60's","The O'Kaysions"
"7feXIxD7gPVP1FpFgO3JpZ","1,2,3, Red Light","1910 Fruitgum Company"
"2G48XUWFZLEvRvXiswN6Xw","Reach Out Of The Darkness","Friend & Lover"
"5UZvF4xIz7lbGwxIW7AcV7","A Tramp Shining","Richard Harris"
"2uNZs8gPxog0FALe62yeuO","Feliciano","José Feliciano"
"6GjmCt1jb9IiOTw106Xa4W","Picturesque Matchstickable Messages from the Status Quo","Status Quo"
"3dAjO3dyUP7edWoE1OeB7b","Vincebus Eruptum","Blue Cheer"
"08RY8hwJzN41UDIt2nHuoM","Motown Legends: Duets","Marvin Gaye"
"3TWZf6q3uscowgXus62SQt","I Got The Feelin'","James Brown"
"3LcOOTBvHj22Nl90AuRsro","Idea (Deluxe Edition)","Bee Gees"
"2Y5GORWYwVAZ8msuEuh5FN","The Second","Steppenwolf"
"47tOzNYmysz1T6jIbtB82H","Bottle Of Wine (feat. Jimmy Gilmer)","The Fireballs"
"7ITysJysDOqsxChv9OBJ2t","Ooh Baby, You Turn Me On","Willie Mitchell"
"0CMD71ge42KYLaPZVor3bp","Delilah","Tom Jones"
"7tzz8rnJ6tE0Ffw5js7khz","Nobody But Me","The Human Beinz"
"4JDm8y4MydKE3vt6Uc1bFn","I Thank You","Sam & Dave"
"3UhfJ03I3bSzeTYyaExp51","The Twain Shall Meet","Eric Burdon & the Animals"
"6ScYoxbU7dhJwXPM46UjhX","Captain Sad And His Ship Of Fools","The Cowsills"
"4Ght1Fk0cNfz90vdvua8U2","I Wonder What She's Doing Tonite?","Tommy Boyce"
"5GMnhXUpyQ0UcxzkluWffB","Incredible","Gary Puckett & The Union Gap"
"4NNxfgVY5ikAbKArjn4sRC","All Time Greatest Hits","The Lettermen"
"7eR6s2Ag147H5yHOG1CwDV","The Best Of The Irish Rovers","The Irish Rovers"
"1c0ZllsJKYA7N8v10OdVLP","The Complete Atco Singles","Vanilla Fudge"
"0UaZ9wnD7M6qcydDlJwajL","The Complete Duets","Marvin Gaye"
"3j1kw5l2mEeKCUuXXwjhWp","The Foundations","The Foundations"
"4Wqtb6on3YBw7N0keue3yD","The Sweet Inspirations","The Sweet Inspirations"
"2PDFVCwfRlyhQx1clrMbli","Special Occasion","Smokey Robinson & The Miracles"
"1ARsPQG5T4Nx1fght0cGbo","The Anthology: 1931 - 1968","The Mills Brothers"
"1TMPxQxf7LH1y5Iu7wo4jL","The Time Has Come","The Chambers Brothers"
"5OxSUascU31jcJ0TlP3xXc","The Valley of the Dolls","Dionne Warwick"
"4Y6Y51075ZorxVXgeFikcZ","The Graduate","Simon & Garfunkel"
"6mM6GndRZLmyqi5PZ535cR","Chapter Two: The Best Of The Fontana Years","Manfred Mann"
"0XAoUrM42zDYCc0wGsjRFv","The Complete Motown Singles - Vol. 8: 1968","Shorty Long"
"0iVrQrx6hfFCmLJDrV8TfB","Now!","Gary Lewis & The Playboys"
"2rogKfOpmCFuqNhtGKf2dX","Cheap Thrills","Big Brother & The Holding Company"
"7HdMSFp8ieENSdXbJoS0js","The Best Of The American Breed","American Breed"
"5S3N1e9E3cIYbzTW4sqNWT","Master Jack","Four Jacks And a Jill"
"6LZ7MMxdYNUA56kBnqQ6h6","The First Edition","Kenny Rogers"
"2MhAWzEg3wdOLaLYgmpF0i","Small Faces - Deluxe Edition (2012 Remaster)","Small Faces"
"2FTYJvYCCgIaFlqsm2Iyh1","We're A Winner","The Impressions"
"2FrEXjdS2mZO6sx6pA5MbY","Evergreen, Vol.2","Stone Poneys"
"5IgcKjERMWiJFfpptWyYEe","Greatest Hits","The Archies"
"7hYaYaLQaqZxmSuFOXInok","Dream A Little Dream","Cass Elliot"
"19NGTe3vl9Bq0bMVw9MaLI","Easy","Nancy Wilson"
"1C7Z6X7m9uxVP9Jtaoyvj5","Journey To The Center Of The Mind","The Amboy Dukes"
"4roOxpYIP0jKmFXlJAkAWd","No Sad Songs","Joe Simon"
"0dnQoNI7Rhk8KwrIspVvKi","Soul Explosion","Johnnie Taylor"
"7E0zMAN2zlZULGMUqgjUiN","Chewy, Chewy","Ohio Express"
"4QnWcSWKawlG0vscFV54YD","Classics And Collectables","Engelbert Humperdinck"
"3Eo5FgLfSK9pC9FLMMigxC","B.J. Thomas: All-Time Greatest Hits (Rerecorded Version)","B.J. Thomas"
"6dYQhuDC49jXh7YvTtb0oT","Rhino Hi-Five: Arthur Conley","Arthur Conley"
"1eloQHxS1TJFKdBDYo6GdX","Shape Of Things To Come","Max Frost & The Troopers"
"5uLfogUTD4gfj2md4mrJwv","Greatest Hits","The Association"
"1S5oUHoWUB9Z3xA6KleU8s","Dion","Dion"
"6w7e8alx3ww4ENWRplMtkI","Greatest Hits","Joe Tex"
"4GIv54tOpYbmQ2eGojw4Rr","Boogie With Canned Heat","Canned Heat"
"3S59rhClC22g4BVnTRIYyK","How'd We Ever Get This Way","Andy Kim"
"1fSjtqjBKoLfNFZsKFApxA","Ultimate Collection: Gladys Knight & The Pips","Gladys Knight & The Pips"
"5prYrujbU18XFdkMkjnJGX","Stoned Soul Picnic","The 5th Dimension"
"5hC8XmSW4sGzeAc5Lx9i62","The Definitive Collection","The Marvelettes"
"0IQMSwdXOj30IukDKD8JiA","Skip a Rope","Henson Cargill"
"338yWfNJWW2SXxVfIdczUD","The Best of The Monkees","The Monkees"
"6Oimi4JAkSAH3qhZmswoE9","God Bless Tiny Tim","Tiny Tim"
"2zQM1HOK5OnDGF1SSWExnE","A Man Without Love","Engelbert Humperdinck"
"0oAJXGROv1EuMhrT0p5zcc","Greatest 70's Hits Best Ever","Don Fardon"
"64nqdloh5eaqEavjvKL4qI","Something Happening","Paul Revere & The Raiders"
"76RVTxYdQyWUObd6tr3E4U","This Is The Moody Blues","The Moody Blues"
"4jkhCUPpX5TvwMbcTaaPUx","It's All Happening On The Inside","Tommy Boyce"
"4TJIdlY9hGSSTO1kUs1neh","At Folsom Prison","Johnny Cash"
"3QglEGxgKkLco7hS5hH0P5","Wildflowers","Judy Collins"
"5hGwwc1svsrzpCUlnP84F5","Incense & Peppermints","Strawberry Alarm Clock"
"5fK1Hyan0dT8Bc2zCgF3Fa","Bubblegum Music Is The Naked Truth Volume 1","Kasenetz-Katz Singing Orchestral Circus"
"0jrvi8BZ1v5TBximaRfGzL","The Snake","Al Wilson"
"5Hihm4B5op6ktt8qP1AHKK","Reflections (Expanded Edition)","Diana Ross & The Supremes"
"0HC74H0Fe086LrnfudH0c0","Soulshake","Peggy Scott"
"5mIa78VwhJ45VLGhHfsw0G","Chronicle: Greatest Hits","Eddie Floyd"
"40t32tqoyIeYyZAgKTiE0n","Bell’s A Poppin’ (Expanded Edition)","Madeline Bell"
"6EWcDkuqY5TN1DVWSsJpCU","Quick Joey Small - I'm In Love With You","Kasenetz-Katz-Super-Circus"
"2SE7fs002NlNc3cw3SQLRC","Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered)","The Rolling Stones"
"2SE7fs002NlNc3cw3SQLRC","Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered)","The Rolling Stones"
"2PDFVCwfRlyhQx1clrMbli","Special Occasion","Smokey Robinson & The Miracles"
"3fV9R6pLKoS9OtANSbCbGt","Hickory Holler Revisted","O.C. Smith"
"64nqdloh5eaqEavjvKL4qI","Something Happening","Paul Revere & The Raiders"
"6TX9wiBsw6xmUMPkZwmLXw","Sound of the 60's","Frankie Valli & The Four Seasons"
"2lOaCB2xqljflzUOKGqFoa","Music Box (The Monkees)","The Monkees"
"1jhxiUlQ3MAFlvAZZ2yjtA","Cinnamon","Derek"
"2ncW7P7vWGOpjRD3W0mtGg","Bobby Taylor & The Vancouvers","Bobby Taylor & The Vancouvers"
"1WaKBfymuuMzGo4oRqz4y5","Here Come The Judge","Pigmeat Markham"
"4NPWsDBl993nz9ia6k8qAK","Love Child","Diana Ross & The Supremes"
"0rAVSeI4RY6E18erySeNff","Pop Classics","Ray Charles"
"51MwGYEY9wggANLzuJ0btJ","Timeless","Frankie Valli"
"5HXA9cDdEP0USoHlIFSSOE","The Very Best Of Ed Ames","Ed Ames"
"4ReJ59T4YxC62WkfyVTWpr","Tell Mama","Etta James"
"64Ao3zqLqeID4bHw9PKrZC","The Definitive Collection","Jr. Walker & The All Stars"
"1i1HqvvJk7zGpNDygYlXQd","You're All I Need","Marvin Gaye"
"0HC74H0Fe086LrnfudH0c0","Soulshake","Peggy Scott"
