album_id,album_name,label,external_link,album_image,artist_name,genre
1k1Cr3nlJDa8pvwZUJ5xfj,Ricky Martin,C2Records/Columbia,https://open.spotify.com/album/1k1Cr3nlJDa8pvwZUJ5xfj,https://i.scdn.co/image/ab67616d0000b273e7e9b85cc1f021ec12130d80,Ricky Martin,pop
2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,Columbia,https://open.spotify.com/album/2esWeP8Ln1sXA0jbDmi3Zq,https://i.scdn.co/image/ab67616d0000b273ddf2f9edabd166c60047e3c4,Will Smith,pop rap
6H5fEtBshFd291nOIy09ef,Spirit,Craft Recordings,https://open.spotify.com/album/6H5fEtBshFd291nOIy09ef,https://i.scdn.co/image/ab67616d0000b27309d0982b51c4cbb67c22c473,Jewel,folk rock
47hDRYMv9yCkQV0svP9GFP,Pimpin' On Wax,Capitol Records,https://open.spotify.com/album/47hDRYMv9yCkQV0svP9GFP,https://i.scdn.co/image/ab67616d0000b273813a40dcd4bf883965d6a3b9,JT Money,hip hop
2EkJjknrgd5DeIH2x9HLjD,A Place In The Sun,Curb Records,https://open.spotify.com/album/2EkJjknrgd5DeIH2x9HLjD,https://i.scdn.co/image/ab67616d0000b273674c7a81aa925a9d6071f60c,Tim McGraw,country
02SQS3hERbgOjnZc0hmWKk,Greatest Hits,Mercury Nashville,https://open.spotify.com/album/02SQS3hERbgOjnZc0hmWKk,https://i.scdn.co/image/ab67616d0000b273e47667214dddedc5095afc11,Shania Twain,country
2jQdDSxc2T21OFC72lAMYL,Keep the Faith,Bad Boy Records,https://open.spotify.com/album/2jQdDSxc2T21OFC72lAMYL,https://i.scdn.co/image/ab67616d0000b273dc6f817ae16962058fa565ae,Faith Evans,contemporary r&b
2a06qf8QiGqaNt0jMcLmc9,'Bout It,Silas,https://open.spotify.com/album/2a06qf8QiGqaNt0jMcLmc9,https://i.scdn.co/image/ab67616d0000b273f222accb7516bc2ba112e391,Jesse Powell,contemporary r&b
33s3ptUTggk4QrMygA60or,"Kima, Keisha & Pam",Bad Boy Records,https://open.spotify.com/album/33s3ptUTggk4QrMygA60or,https://i.scdn.co/image/ab67616d0000b273918fccaa6403016214cc4370,Total,new jack swing
0mqGFxOIb7nOwVkXTx1wsk,Tonight,Rhino/Elektra,https://open.spotify.com/album/0mqGFxOIb7nOwVkXTx1wsk,https://i.scdn.co/image/ab67616d0000b2738d4620b296944e3aa99b8bbc,Silk,new jack swing
1BZoqf8Zje5nGdwZhOjAtD,The Miseducation of Lauryn Hill,Ruffhouse/Columbia,https://open.spotify.com/album/1BZoqf8Zje5nGdwZhOjAtD,https://i.scdn.co/image/ab67616d0000b273e08b1250db5f75643f1508c9,Ms. Lauryn Hill,neo soul
33SD5HeQzL0lVyWGmUqubq,Jordan Knight,Interscope,https://open.spotify.com/album/33SD5HeQzL0lVyWGmUqubq,https://i.scdn.co/image/ab67616d0000b2739274c28d4382c9b94bc85627,Jordan Knight,contemporary r&b
4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,Warner Records,https://open.spotify.com/album/4UMjBXcRqIgMZ1XumU2x5T,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca,The Goo Goo Dolls,pop rock
4jUwgH0Zd9DtgKiXFcBuHB,A Day in the Life,Warner Records,https://open.spotify.com/album/4jUwgH0Zd9DtgKiXFcBuHB,https://i.scdn.co/image/ab67616d0000b2735c56b76b1267161ca3bd1e59,Eric Benét,neo soul
6L5uROBQ5wy3MOPI334RHE,Enter The Dru,Def Jam Recordings,https://open.spotify.com/album/6L5uROBQ5wy3MOPI334RHE,https://i.scdn.co/image/ab67616d0000b273677c540448268b663711ca81,Dru Hill,hip hop soul
4I8szVY9j0NJAOz7tmnZVy,I Don't Want To Miss A Thing,MCA Nashville,https://open.spotify.com/album/4I8szVY9j0NJAOz7tmnZVy,https://i.scdn.co/image/ab67616d0000b273c2020157e2053677247c2fa3,Mark Chesnutt,country
16oW7he0sWe3dBxV2XaQx6,98 Degrees And Rising,Motown,https://open.spotify.com/album/16oW7he0sWe3dBxV2XaQx6,https://i.scdn.co/image/ab67616d0000b2738096e88dab9ff1a66541eb0f,98º,
16oW7he0sWe3dBxV2XaQx6,98 Degrees And Rising,Motown,https://open.spotify.com/album/16oW7he0sWe3dBxV2XaQx6,https://i.scdn.co/image/ab67616d0000b2738096e88dab9ff1a66541eb0f,98º,
0ZHokHCXWf2900mGPvTWXs,Live Mirrorball: The Complete Concert (Legacy Edition),Nettwerk Music Group,https://open.spotify.com/album/0ZHokHCXWf2900mGPvTWXs,https://i.scdn.co/image/ab67616d0000b27340420a169b7049081d41d93e,Sarah McLachlan,pop
3tkdUlOR0x8lYElhaQUUbb,This Moment Is Mine,Silas,https://open.spotify.com/album/3tkdUlOR0x8lYElhaQUUbb,https://i.scdn.co/image/ab67616d0000b2731dba984897a7d4bce21247fe,Chanté Moore,r&b and soul
3UuOV0067Agbr3L9bE1D9K,Personal Conversation,Def Jam Recordings,https://open.spotify.com/album/3UuOV0067Agbr3L9bE1D9K,https://i.scdn.co/image/ab67616d0000b273bfdf49d9acafd5f5493f6616,Case,contemporary r&b
00NABajpGsPCObfcl4LJsM,My Love Is Your Love,Arista,https://open.spotify.com/album/00NABajpGsPCObfcl4LJsM,https://i.scdn.co/image/ab67616d0000b27384b84d08fdbaebb99098890c,Whitney Houston,hip hop
2jQdDSxc2T21OFC72lAMYL,Keep the Faith,Bad Boy Records,https://open.spotify.com/album/2jQdDSxc2T21OFC72lAMYL,https://i.scdn.co/image/ab67616d0000b273dc6f817ae16962058fa565ae,Faith Evans,contemporary r&b
6wpqS71CJr3I0dLguYiZdJ,400 Degreez,Cash Money,https://open.spotify.com/album/6wpqS71CJr3I0dLguYiZdJ,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58,JUVENILE,bounce
1Co6e9ag1gRKcWdG7xKcCi,Never Say Never,Atlantic Records,https://open.spotify.com/album/1Co6e9ag1gRKcWdG7xKcCi,https://i.scdn.co/image/ab67616d0000b2730e51dd1d3dc50fc541942c7c,Brandy,contemporary r&b
2aU5BWirMOaV1OpsakTIbV,Come On Over (Diamond Edition / Super Deluxe),Mercury Nashville,https://open.spotify.com/album/2aU5BWirMOaV1OpsakTIbV,https://i.scdn.co/image/ab67616d0000b273f4fc5ce3068e340f35037770,Shania Twain,country
7xXKgIFgbBSdBAV4rDZ9yp,Steal My Sunshine EP,Epic/Work,https://open.spotify.com/album/7xXKgIFgbBSdBAV4rDZ9yp,https://i.scdn.co/image/ab67616d0000b273b48a080b2b7b05ad4d9ca8a0,LEN,dance-pop
2zG5uEJ1zY00uN6qXjPu5d,Marc Anthony,Columbia,https://open.spotify.com/album/2zG5uEJ1zY00uN6qXjPu5d,https://i.scdn.co/image/ab67616d0000b273427f8620c555ad3da3f50629,Marc Anthony,contemporary r&b
0yfC7hiO3iAaVvNCVcwjVY,100% Ginuwine,550 Music,https://open.spotify.com/album/0yfC7hiO3iAaVvNCVcwjVY,https://i.scdn.co/image/ab67616d0000b273c3271cf84b2d68263ac5e00d,Ginuwine,hip hop soul
3UuOV0067Agbr3L9bE1D9K,Personal Conversation,Def Jam Recordings,https://open.spotify.com/album/3UuOV0067Agbr3L9bE1D9K,https://i.scdn.co/image/ab67616d0000b273bfdf49d9acafd5f5493f6616,Case,contemporary r&b
0ZnKlkQrZb1xDbT8bmPSjo,Back At One,Motown,https://open.spotify.com/album/0ZnKlkQrZb1xDbT8bmPSjo,https://i.scdn.co/image/ab67616d0000b273e9da8645c59d76e7f35dff6e,Brian McKnight,contemporary r&b
4yRYsQZfQpzkoVWH2XCX66,R.,Jive,https://open.spotify.com/album/4yRYsQZfQpzkoVWH2XCX66,https://i.scdn.co/image/ab67616d0000b2731a81e3abee4b067492baaf44,R. Kelly,contemporary r&b
67qNNUSHekqSliS7Q1XZj6,Everywhere We Go,BNA Records Label,https://open.spotify.com/album/67qNNUSHekqSliS7Q1XZj6,https://i.scdn.co/image/ab67616d0000b273a7e1e1bc8ddf0e767c056ea6,Kenny Chesney,country
7ykiOoPC4GLrVYSDVdDGq2,Lonely Grill,BNA Records Label,https://open.spotify.com/album/7ykiOoPC4GLrVYSDVdDGq2,https://i.scdn.co/image/ab67616d0000b27341d35bfbac1ba0af6180206f,Lonestar,country
3WNxdumkSMGMJRhEgK80qx,...Baby One More Time (Digital Deluxe Version),Jive,https://open.spotify.com/album/3WNxdumkSMGMJRhEgK80qx,https://i.scdn.co/image/ab67616d0000b27336cf58e3e7cf36a145b1da18,Britney Spears,pop
0mXoaLq6aBJm8maEss5PJn,Family Reunion,Harmony Howse Ent.,https://open.spotify.com/album/0mXoaLq6aBJm8maEss5PJn,https://i.scdn.co/image/ab67616d0000b273215e75d83c42f084fc9b8cc2,Mo Thugs,hip hop
2KVpGKVIzcK9bB13MXJGEb,All The Pain Money Can Buy,Hollywood Records,https://open.spotify.com/album/2KVpGKVIzcK9bB13MXJGEb,https://i.scdn.co/image/ab67616d0000b2735140e9c2486249b280cb36fb,Fastball,alternative rock
0z3nweFUGrzH2UZ0pohPAn,The Hits Collection Volume One (Deluxe),Roc Nation / Jay-Z,https://open.spotify.com/album/0z3nweFUGrzH2UZ0pohPAn,https://i.scdn.co/image/ab67616d0000b273cbf69d057ddce6176920eecf,JAY-Z,hip hop
1i4iyHofvIuROZaGK8x4fD,Nineteen Naughty Nine Nature's Fury,Arista,https://open.spotify.com/album/1i4iyHofvIuROZaGK8x4fD,https://i.scdn.co/image/ab67616d0000b2732930912f7694de971c4dcbd3,Naughty By Nature,east coast hip hop
00ZuXIrJw66IuuEalTIOet,Music From The Motion Picture: The Rugrats Movie,Interscope,https://open.spotify.com/album/00ZuXIrJw66IuuEalTIOet,https://i.scdn.co/image/ab67616d0000b2738ee31fab3fa13901b5e2849d,Various Artists,
2H92YDnilH9i3oguOjsnTM,Stay The Same,C2Records,https://open.spotify.com/album/2H92YDnilH9i3oguOjsnTM,https://i.scdn.co/image/ab67616d0000b2731d8da6c1316b21588537bce1,Joey McIntyre,gospel music
4UuS4hlOMP5akz21glTQCL,I'm Alright,Curb Records,https://open.spotify.com/album/4UuS4hlOMP5akz21glTQCL,https://i.scdn.co/image/ab67616d0000b2738881dfdd597fdda43a6d78fe,Jo Dee Messina,country
4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,Warner Records,https://open.spotify.com/album/4UMjBXcRqIgMZ1XumU2x5T,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca,The Goo Goo Dolls,pop rock
2dHr0LpUe6CNV5lNsr8x0W,Forever,Bad Boy Records,https://open.spotify.com/album/2dHr0LpUe6CNV5lNsr8x0W,https://i.scdn.co/image/ab67616d0000b273b0fb180ca887066469141ea5,Diddy,hip hop
74T4OTGbvmJWobgc4ABtMq,Mobile Estates,Warner Records,https://open.spotify.com/album/74T4OTGbvmJWobgc4ABtMq,https://i.scdn.co/image/ab67616d0000b27312675175f3eaed42ac09395b,Citizen King,funk rock
1305nBpr8IbjCVkdrpeyW9,Music of My Heart (feat. *NSYNC),Epic/Legacy,https://open.spotify.com/album/1305nBpr8IbjCVkdrpeyW9,https://i.scdn.co/image/ab67616d0000b273b220335343b7fb01223a394c,Gloria Estefan,teen pop
2Kudx2lMsMx3svYdb2xe2F,Always Never The Same,MCA Nashville,https://open.spotify.com/album/2Kudx2lMsMx3svYdb2xe2F,https://i.scdn.co/image/ab67616d0000b27309b72b61970ed83b5d304e89,George Strait,neotraditional country
00NABajpGsPCObfcl4LJsM,My Love Is Your Love,Arista,https://open.spotify.com/album/00NABajpGsPCObfcl4LJsM,https://i.scdn.co/image/ab67616d0000b27384b84d08fdbaebb99098890c,Whitney Houston,hip hop
14OqNuYRLBTgMa2f9KRlUJ,Twentieth Century,RCA Records Label Nashville,https://open.spotify.com/album/14OqNuYRLBTgMa2f9KRlUJ,https://i.scdn.co/image/ab67616d0000b2735c3482f26ae6b5c61895921f,Alabama,country
3Pmonb2UZ9zckdh5S5ibVm,Rated Next,Arista,https://open.spotify.com/album/3Pmonb2UZ9zckdh5S5ibVm,https://i.scdn.co/image/ab67616d0000b2734ca1daad1145dec4618ea671,Next,contemporary r&b
6mIyViyBHV4eoQqI4JZByh,The Boy Is Mine,Arista,https://open.spotify.com/album/6mIyViyBHV4eoQqI4JZByh,https://i.scdn.co/image/ab67616d0000b273fb8bcea0096e616a864189fa,Monica,contemporary r&b
02SQS3hERbgOjnZc0hmWKk,Greatest Hits,Mercury Nashville,https://open.spotify.com/album/02SQS3hERbgOjnZc0hmWKk,https://i.scdn.co/image/ab67616d0000b273e47667214dddedc5095afc11,Shania Twain,country
64peTvbTLBDeSBu0GsCRE4,Savage Garden,Sony Music Entertainment,https://open.spotify.com/album/64peTvbTLBDeSBu0GsCRE4,https://i.scdn.co/image/ab67616d0000b27384fef39a9a8293c86796599f,Savage Garden,pop
5GIEvyzVeUKAs6Uf2EeoqD,Greatest Hits,Curb Records,https://open.spotify.com/album/5GIEvyzVeUKAs6Uf2EeoqD,https://i.scdn.co/image/ab67616d0000b273b8a740229a85f3719d4a4c25,LeAnn Rimes,pop
1uFp52Q9EXLNA6DTRYnpTj,The Velvet Rope,Virgin Records,https://open.spotify.com/album/1uFp52Q9EXLNA6DTRYnpTj,https://i.scdn.co/image/ab67616d0000b2732416d363e4220c21c5454efe,Janet Jackson,contemporary r&b
5cmtcMzuUZq8vxS5T7NVPu,Love Always,Geffen*,https://open.spotify.com/album/5cmtcMzuUZq8vxS5T7NVPu,https://i.scdn.co/image/ab67616d0000b2736e955099e6d2225059595b9e,K-Ci & JoJo,r&b and soul
3g61rwvRs1NPeVBxuAMmHZ,Candle In The Wind 1997 / Something About ...,EMI,https://open.spotify.com/album/3g61rwvRs1NPeVBxuAMmHZ,https://i.scdn.co/image/ab67616d0000b27352a56df14c3a5e318925787c,Elton John,pop rock
3g61rwvRs1NPeVBxuAMmHZ,Candle In The Wind 1997 / Something About ...,EMI,https://open.spotify.com/album/3g61rwvRs1NPeVBxuAMmHZ,https://i.scdn.co/image/ab67616d0000b27352a56df14c3a5e318925787c,Elton John,pop rock
0fQdoem8dnrl80YcZzQ8f0,My Way,Arista/LaFace Records,https://open.spotify.com/album/0fQdoem8dnrl80YcZzQ8f0,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844,USHER,contemporary r&b
5cUiPJUUMfNQr0ELSDGscs,This Fire,Rhino/Warner Records,https://open.spotify.com/album/5cUiPJUUMfNQr0ELSDGscs,https://i.scdn.co/image/ab67616d0000b2734f4f3fdfd03204ef4277328e,Paula Cole,soft rock
2gToC0XAblE9h3UZD6aAaQ,Third Eye Blind,Rhino/Elektra,https://open.spotify.com/album/2gToC0XAblE9h3UZD6aAaQ,https://i.scdn.co/image/ab67616d0000b2734139c9208eeed67d2a211beb,Third Eye Blind,alternative rock
3zB2PjaK4CDzxBErKvDvfo,Destiny's Child,Columbia,https://open.spotify.com/album/3zB2PjaK4CDzxBErKvDvfo,https://i.scdn.co/image/ab67616d0000b2738e1909b730c3f8fc483f6047,Destiny's Child,neo soul
1tfS7Fo1UtAxQSf256fnYs,Let's Talk About Love,Columbia,https://open.spotify.com/album/1tfS7Fo1UtAxQSf256fnYs,https://i.scdn.co/image/ab67616d0000b273def7146ca744f3b1bf838404,Céline Dion,pop
2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,Columbia,https://open.spotify.com/album/2esWeP8Ln1sXA0jbDmi3Zq,https://i.scdn.co/image/ab67616d0000b273ddf2f9edabd166c60047e3c4,Will Smith,pop rap
0fQdoem8dnrl80YcZzQ8f0,My Way,Arista/LaFace Records,https://open.spotify.com/album/0fQdoem8dnrl80YcZzQ8f0,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844,USHER,contemporary r&b
0fQdoem8dnrl80YcZzQ8f0,My Way,Arista/LaFace Records,https://open.spotify.com/album/0fQdoem8dnrl80YcZzQ8f0,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844,USHER,contemporary r&b
7aDBFWp72Pz4NZEtVBANi9,Butterfly,Columbia,https://open.spotify.com/album/7aDBFWp72Pz4NZEtVBANi9,https://i.scdn.co/image/ab67616d0000b27398ed501c6a838b2244ebaf75,Mariah Carey,hip hop
6mIyViyBHV4eoQqI4JZByh,The Boy Is Mine,Arista,https://open.spotify.com/album/6mIyViyBHV4eoQqI4JZByh,https://i.scdn.co/image/ab67616d0000b273fb8bcea0096e616a864189fa,Monica,contemporary r&b
01KySemIvDC98JezYm0zfh,No Way Out (25th Anniversary Expanded Edition),Bad Boy Records,https://open.spotify.com/album/01KySemIvDC98JezYm0zfh,https://i.scdn.co/image/ab67616d0000b273b7894110235c5322017816fb,Diddy,hip hop
5TP5jFpfWavPWtrLIWADAJ,Surfacing,Nettwerk Music Group,https://open.spotify.com/album/5TP5jFpfWavPWtrLIWADAJ,https://i.scdn.co/image/ab67616d0000b273f3143d2ac138186b9f40e316,Sarah McLachlan,soft rock
0uKakjHwamECXOBi80uvNv,Jennifer Paige,Hollywood Records,https://open.spotify.com/album/0uKakjHwamECXOBi80uvNv,https://i.scdn.co/image/ab67616d0000b27305b4604eeac9ef036ca18a6e,Jennifer Paige,pop
2U9ONknz1iFEK9drEKLx8v,Backstreet's Back,Jive,https://open.spotify.com/album/2U9ONknz1iFEK9drEKLx8v,https://i.scdn.co/image/ab67616d0000b273530cec85d4543693bd726167,Backstreet Boys,pop
4f7HKjBnjpMsDBDTHYV890,Armageddon - The Album,Columbia/Sony Music Soundtrax,https://open.spotify.com/album/4f7HKjBnjpMsDBDTHYV890,https://i.scdn.co/image/ab67616d0000b273da8d92affd796f7e20af7375,Various Artists,electronic
6wg17lBGmzUxRHEIdSCKBI,"All Work, No Play",A&M,https://open.spotify.com/album/6wg17lBGmzUxRHEIdSCKBI,https://i.scdn.co/image/ab67616d0000b2737b324d12be10d334017c166e,Public Announcement,electronic
2lKDDrmx5aqyBRkho5ljn5,Faith,Warner Records/Nashville,https://open.spotify.com/album/2lKDDrmx5aqyBRkho5ljn5,https://i.scdn.co/image/ab67616d0000b27315069968c52552cc2f222391,Faith Hill,country
3OBGmYaLEwrcM7AnEXhLId,Uncle Sam,Stonecreek/Epic,https://open.spotify.com/album/3OBGmYaLEwrcM7AnEXhLId,https://i.scdn.co/image/ab67616d0000b273248d0a5dee156194c10bdb53,Uncle Sam,contemporary r&b
1Z7fAXhDzllCCq8tvksli7,Let's Ride,Def Jam Recordings,https://open.spotify.com/album/1Z7fAXhDzllCCq8tvksli7,https://i.scdn.co/image/ab67616d0000b2735614e4b167683300f70008df,Montell Jordan,contemporary r&b
5dR0fhE3oveLRSUMMQ3oRB,Marcy Playground,Capitol Records,https://open.spotify.com/album/5dR0fhE3oveLRSUMMQ3oRB,https://i.scdn.co/image/ab67616d0000b27337d1e5c1ca98ce1ecd754d04,Marcy Playground,alternative rock
5OvepfQiCFMCzML6fTgrBW,Robyn Is Here,RCA Records Label,https://open.spotify.com/album/5OvepfQiCFMCzML6fTgrBW,https://i.scdn.co/image/ab67616d0000b2732dbf3c8a92b1af1942918ad0,Robyn,europop
4zLchzG29ngh0MJgiy5GQx,Evolution,Motown,https://open.spotify.com/album/4zLchzG29ngh0MJgiy5GQx,https://i.scdn.co/image/ab67616d0000b2736e534233cd3bff01f4a0e380,Boyz II Men,r&b and soul
21YtqAiqXNGuvWNBS0JvOy,Harlem World,Bad Boy Records,https://open.spotify.com/album/21YtqAiqXNGuvWNBS0JvOy,https://i.scdn.co/image/ab67616d0000b273b950e2fa6cd0f5c0767b6650,Mase,east coast hip hop
6cuNyrSmRjBeekioLdLkvI,Ray of Light,Warner Records/Maverick,https://open.spotify.com/album/6cuNyrSmRjBeekioLdLkvI,https://i.scdn.co/image/ab67616d0000b27391d080c66f2425c23c6eadf8,Madonna,new-age
0JMmTZJ26G0QekIeSpcplU,Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),Ruffhouse/Columbia,https://open.spotify.com/album/0JMmTZJ26G0QekIeSpcplU,https://i.scdn.co/image/ab67616d0000b2730e14aa8361fbf8b5648fc3b7,Wyclef Jean,reggae fusion
3BrZT0UzGMi2qhI5WExT8Y,Levert.Sweat.Gill,EastWest,https://open.spotify.com/album/3BrZT0UzGMi2qhI5WExT8Y,https://i.scdn.co/image/ab67616d0000b27321fb9745ec3bf9145c7d0dc6,LSG,contemporary r&b
0x3uUHhj8bCoM5Uzi5FNIv,Tubthumper,Universal Records,https://open.spotify.com/album/0x3uUHhj8bCoM5Uzi5FNIv,https://i.scdn.co/image/ab67616d0000b273ce0e813b2e3c71fcaa5005b7,Chumbawamba,dance-pop
1tIioq32KjWlt5vvk5rhqX,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",Sony Music Entertainment,https://open.spotify.com/album/1tIioq32KjWlt5vvk5rhqX,https://i.scdn.co/image/ab67616d0000b273ac00421556783c6bc3b8f704,Various Artists,hip hop
7K5qlneuWF1CcY6ERzwkLB,'N Sync UK Version,Northwestside Records,https://open.spotify.com/album/7K5qlneuWF1CcY6ERzwkLB,https://i.scdn.co/image/ab67616d0000b273186b235052f031900c5cb282,*NSYNC,
0FaE9xdZXh3CmeILOBtIcU,Five - US Version,Arista,https://open.spotify.com/album/0FaE9xdZXh3CmeILOBtIcU,https://i.scdn.co/image/ab67616d0000b27318a455e46e8c17762f6e9fd2,Five,rap rock
4OLSMLHNl7Nf8wwsxnxqwJ,COOL RELAX,Yab Yum Records/550 Music,https://open.spotify.com/album/4OLSMLHNl7Nf8wwsxnxqwJ,https://i.scdn.co/image/ab67616d0000b27320786d4071223c138fa5c353,Jon B.,r&b and soul
699xAzNxlXxgmkycTEqktC,Ghetto D,Priority Records,https://open.spotify.com/album/699xAzNxlXxgmkycTEqktC,https://i.scdn.co/image/ab67616d0000b27373e23ea2f6d836ef5a8ef15b,Master P,trap
2V21srAwsTtnrZeXv6qQPy,Make It Hot,EastWest,https://open.spotify.com/album/2V21srAwsTtnrZeXv6qQPy,https://i.scdn.co/image/ab67616d0000b27383d25741639dfa117e2a3599,Nicole,contemporary r&b
73aw7T2ZpoDvcPe2uSlWxF,All Saints,London Records,https://open.spotify.com/album/73aw7T2ZpoDvcPe2uSlWxF,https://i.scdn.co/image/ab67616d0000b2734245f996f39eb4e9b2eefef8,All Saints,contemporary r&b
6PpBVewnKKDvfYs3XhfA2Z,The Velvet Rope (Deluxe Edition),Virgin Catalog,https://open.spotify.com/album/6PpBVewnKKDvfYs3XhfA2Z,https://i.scdn.co/image/ab67616d0000b273724724a69063c116c820fb23,Janet Jackson,pop
21YtqAiqXNGuvWNBS0JvOy,Harlem World,Bad Boy Records,https://open.spotify.com/album/21YtqAiqXNGuvWNBS0JvOy,https://i.scdn.co/image/ab67616d0000b273b950e2fa6cd0f5c0767b6650,Mase,east coast hip hop
6bOFBjlmYKgdUB0NdLLxxn,Voices Of Theory,H.O.L.A.,https://open.spotify.com/album/6bOFBjlmYKgdUB0NdLLxxn,https://i.scdn.co/image/ab67616d0000b2738b715cc280f3383968a5b325,Voices of Theory,contemporary r&b
6IaZUV9ZMO8Xlya5GHWljz,"Growing, Pains",Universal Records,https://open.spotify.com/album/6IaZUV9ZMO8Xlya5GHWljz,https://i.scdn.co/image/ab67616d0000b2736b37cb652d7c82ebb8885f1a,Billie Myers,rock
71OARe2mKZ7WmQ4AOCWdM3,Godzilla - The Album,Epic,https://open.spotify.com/album/71OARe2mKZ7WmQ4AOCWdM3,https://i.scdn.co/image/ab67616d0000b273ef0efe27d0f1aa0ff44e048d,Various Artists,
6yShm71VlOpRkd2p0wXB11,Romeo and Juliet (feat. Chill),GT Digital / Urban Alliance Music Group,https://open.spotify.com/album/6yShm71VlOpRkd2p0wXB11,https://i.scdn.co/image/ab67616d0000b27390ebdcafff1f4d1857234c56,Sylk E Fyne,
4O1WKiIEXNy7iycHEI681e,Mya,Interscope,https://open.spotify.com/album/4O1WKiIEXNy7iycHEI681e,https://i.scdn.co/image/ab67616d0000b273ad4fbe52a8e8959f753d022e,Mýa,contemporary r&b
3StpQT9Qd87FSeWeQAdg1h,Middle Of Nowhere,Island Mercury,https://open.spotify.com/album/3StpQT9Qd87FSeWeQAdg1h,https://i.scdn.co/image/ab67616d0000b273184227f002623fc19f44551a,Hanson,teen pop
0DuFDnZcj7B4R0Jik1aDmY,Stunt (20th Anniversary Edition),Rhino/Warner Records,https://open.spotify.com/album/0DuFDnZcj7B4R0Jik1aDmY,https://i.scdn.co/image/ab67616d0000b2737d2055190ae60ffa4c74d13c,Barenaked Ladies,pop rock
5A49I5uEKZdVC1PakenksF,Swing My Way,Elektra/Rhino,https://open.spotify.com/album/5A49I5uEKZdVC1PakenksF,https://i.scdn.co/image/ab67616d0000b273accc5439609b6ee3f1b9a7e3,K.P. & Envyi,miami bass
1RnxWZniUGHEAlpfbCphiL,Traces Of My Lipstick,So So Def/Columbia,https://open.spotify.com/album/1RnxWZniUGHEAlpfbCphiL,https://i.scdn.co/image/ab67616d0000b273732b286825fec2cfdbcfe93f,Xscape,contemporary r&b
7H9HgzKgHs2Bb5BM6tmXE3,This Time It's Personal,Warner Records,https://open.spotify.com/album/7H9HgzKgHs2Bb5BM6tmXE3,https://i.scdn.co/image/ab67616d0000b2735074611500747ae8cdaba0f0,Somethin' For The People,new jack swing
2nJhrAmvHiaScCGBhZTkC1,Kiss The Sky,MJJ/Epic,https://open.spotify.com/album/2nJhrAmvHiaScCGBhZTkC1,https://i.scdn.co/image/ab67616d0000b273b180f37661895107a253e3c5,Tatyana Ali,contemporary r&b
6EnEIHhrTtnWKKlWsHicTU,Hits,Def Jam Recordings,https://open.spotify.com/album/6EnEIHhrTtnWKKlWsHicTU,https://i.scdn.co/image/ab67616d0000b27376dabd2fe0ab60afc1eb730a,Dru Hill,contemporary r&b
2gToC0XAblE9h3UZD6aAaQ,Third Eye Blind,Rhino/Elektra,https://open.spotify.com/album/2gToC0XAblE9h3UZD6aAaQ,https://i.scdn.co/image/ab67616d0000b2734139c9208eeed67d2a211beb,Third Eye Blind,alternative rock
6YoPpmaRP7SeMhiEbt3uH3,Firecracker,Geffen,https://open.spotify.com/album/6YoPpmaRP7SeMhiEbt3uH3,https://i.scdn.co/image/ab67616d0000b273e01feb12b1aa65ee688c1986,Lisa Loeb,pop rock
21YtqAiqXNGuvWNBS0JvOy,Harlem World,Bad Boy Records,https://open.spotify.com/album/21YtqAiqXNGuvWNBS0JvOy,https://i.scdn.co/image/ab67616d0000b273b950e2fa6cd0f5c0767b6650,Mase,east coast hip hop
6whu15IpXsztdwhOC43SXX,Sittin' On Top Of The World,Curb Records,https://open.spotify.com/album/6whu15IpXsztdwhOC43SXX,https://i.scdn.co/image/ab67616d0000b2738312956384f3e47e8edb5b8c,LeAnn Rimes,adult contemporary
5VljSlqVFj6AlttWE82WC2,Soul Sisters,Metacom Music,https://open.spotify.com/album/5VljSlqVFj6AlttWE82WC2,https://i.scdn.co/image/ab67616d0000b2735aca0b619a508a0213895b9f,Various Artists,pop
1oWxRkI4V9d3hH3PqWpx9H,Backstreet Boys,Jive,https://open.spotify.com/album/1oWxRkI4V9d3hH3PqWpx9H,https://i.scdn.co/image/ab67616d0000b2733d16809ca253f0f476195941,Backstreet Boys,contemporary r&b
3Pmonb2UZ9zckdh5S5ibVm,Rated Next,Arista,https://open.spotify.com/album/3Pmonb2UZ9zckdh5S5ibVm,https://i.scdn.co/image/ab67616d0000b2734ca1daad1145dec4618ea671,Next,contemporary r&b
